frame,time_sec,knee_angle_deg,vis_min,pose_detected,knee_angle_interp,knee_angle_smooth
75,3.128125,64.4295654296875,0.3881125748157501,1,64.4295654296875,69.640236
76,3.169833333333333,81.90470886230469,0.28124552965164185,1,81.90470886230469,75.54983
77,3.2115416666666663,79.26820373535156,0.4573260247707367,1,79.26820373535156,82.53447
78,3.25325,92.03467559814453,0.38309523463249207,1,92.03467559814453,90.35208
79,3.294958333333333,92.89778900146484,0.3059117794036865,1,92.89778900146484,98.64795
80,3.3366666666666664,103.26597595214844,0.27952495217323303,1,103.26597595214844,105.885254
81,3.3783749999999997,118.66358947753906,0.3374752700328827,1,118.66358947753906,114.61475
82,3.420083333333333,122.50062561035156,0.31771841645240784,1,122.50062561035156,121.663025
83,3.4617916666666666,132.56582641601562,0.2936585247516632,1,132.56582641601562,130.43501
84,3.5035,140.37472534179688,0.2791014313697815,1,140.37472534179688,139.68773
85,3.545208333333333,141.37255859375,0.09686572849750519,1,141.37255859375,146.00533
86,3.5869166666666663,154.3017578125,0.12029770016670227,1,154.3017578125,152.35803
87,3.6286249999999995,168.0349578857422,0.08743799477815628,1,168.0349578857422,157.62425
88,3.6703333333333332,162.88673400878906,0.14250652492046356,1,162.88673400878906,161.09998
89,3.7120416666666665,166.9695281982422,0.21627993881702423,1,166.9695281982422,165.15901
90,3.7537499999999997,169.429443359375,0.30059728026390076,1,169.429443359375,167.79593
91,3.795458333333333,164.70484924316406,0.34738922119140625,1,164.70484924316406,168.10626
92,3.8371666666666666,169.7858123779297,0.4027216136455536,1,169.7858123779297,169.0596
93,3.878875,172.76019287109375,0.36674660444259644,1,172.76019287109375,169.59862
94,3.920583333333333,170.20729064941406,0.2249588668346405,1,170.20729064941406,169.80638
95,3.9622916666666663,169.5599822998047,0.29601189494132996,1,169.5599822998047,170.16156
96,4.004,170.74270629882812,0.2831334173679352,1,170.74270629882812,170.03653
97,4.045708333333333,170.8838348388672,0.2577468156814575,1,170.8838348388672,168.89478
98,4.087416666666666,167.19113159179688,0.271859735250473,1,167.19113159179688,167.12389
99,4.129124999999999,168.91046142578125,0.22531700134277344,1,168.91046142578125,162.50659
100,4.170833333333333,164.76795959472656,0.08615602552890778,1,164.76795959472656,156.656
101,4.212541666666667,157.81106567382812,0.11751070618629456,1,157.81106567382812,149.59122
102,4.25425,137.23892211914062,0.36103010177612305,1,137.23892211914062,140.99146
103,4.295958333333333,129.78860473632812,0.26396647095680237,1,129.78860473632812,131.17308
104,4.337666666666666,121.43035125732422,0.23644252121448517,1,121.43035125732422,120.58658
105,4.379375,106.99278259277344,0.3413352966308594,1,106.99278259277344,109.8568
106,4.421083333333333,100.18183898925781,0.39736196398735046,1,100.18183898925781,99.94657
107,4.462791666666666,90.66246032714844,0.2974310517311096,1,90.66246032714844,90.53608
108,4.504499999999999,82.70254516601562,0.4067053496837616,1,82.70254516601562,80.55724
109,4.546208333333333,67.8673324584961,0.3414183557033539,1,67.8673324584961,72.46844
110,4.587916666666667,63.915218353271484,0.38815417885780334,1,63.915218353271484,64.68555
111,4.629625,51.57846450805664,0.2438635677099228,1,51.57846450805664,58.016792
112,4.671333333333333,50.371150970458984,0.2450777292251587,1,50.371150970458984,52.604736
113,4.713041666666666,45.70165252685547,0.23883822560310364,1,45.70165252685547,49.859344
114,4.75475,43.981201171875,0.2524278461933136,1,43.981201171875,48.073246
115,4.796458333333333,44.818119049072266,0.20641443133354187,1,44.818119049072266,50.368614
116,4.838166666666666,48.649593353271484,0.30325618386268616,1,48.649593353271484,52.272915
117,4.879874999999999,51.412506103515625,0.2562633752822876,1,51.412506103515625,56.453064
118,4.921583333333333,67.64604187011719,0.30144381523132324,1,67.64604187011719,63.649567
119,4.963291666666667,63.701290130615234,0.3461984694004059,1,63.701290130615234,71.15162
120,5.005,74.96268463134766,0.3796311616897583,1,74.96268463134766,79.8331
121,5.046708333333333,94.3567123413086,0.4930659532546997,1,94.3567123413086,89.12157
122,5.088416666666666,97.3324966430664,0.4251094460487366,1,97.3324966430664,97.074585
123,5.130125,109.41998291015625,0.32181137800216675,1,109.41998291015625,107.531654
124,5.171833333333333,116.43171691894531,0.34870821237564087,1,116.43171691894531,117.51564
125,5.213541666666666,123.31717681884766,0.31677183508872986,1,123.31717681884766,126.01718
126,5.255249999999999,136.9006805419922,0.2525186836719513,1,136.9006805419922,135.5429
127,5.2969583333333325,144.85069274902344,0.2528384029865265,1,144.85069274902344,144.33203
128,5.338666666666667,153.86752319335938,0.13339808583259583,1,153.86752319335938,152.59279
129,5.380375,164.01239013671875,0.13556089997291565,1,164.01239013671875,159.53308
130,5.422083333333333,170.94400024414062,0.0920686349272728,1,170.94400024414062,163.62706
131,5.463791666666666,174.25709533691406,0.1632566750049591,1,174.25709533691406,167.58429
132,5.5055,171.89913940429688,0.37888944149017334,1,171.89913940429688,170.46655
133,5.547208333333333,165.55853271484375,0.247938334941864,1,165.55853271484375,171.64728
134,5.588916666666666,172.5513458251953,0.2882356345653534,1,172.5513458251953,171.66011
135,5.630624999999999,174.04322814941406,0.13770438730716705,1,174.04322814941406,170.76408
136,5.672333333333333,172.27757263183594,0.17855750024318695,1,172.27757263183594,170.41672
137,5.714041666666667,171.0338897705078,0.3576061725616455,1,171.0338897705078,170.59846
138,5.75575,167.98486328125,0.2686198055744171,1,167.98486328125,169.11447
139,5.797458333333333,169.46762084960938,0.2940030097961426,1,169.46762084960938,166.883
140,5.839166666666666,166.83059692382812,0.2776326835155487,1,166.83059692382812,164.32434
141,5.880875,162.16336059570312,0.35665178298950195,1,162.16336059570312,159.80498
142,5.922583333333333,158.42294311523438,0.0916578471660614,1,158.42294311523438,151.94325
143,5.964291666666666,154.366943359375,0.1219714805483818,1,154.366943359375,145.46071
144,6.005999999999999,139.39849853515625,0.26095929741859436,1,139.39849853515625,137.81435
145,6.047708333333333,112.95272064208984,0.16843515634536743,1,112.95272064208984,129.06996
146,6.089416666666666,124.08989715576172,0.26778846979141235,1,124.08989715576172,119.62837
147,6.131125,113.30611419677734,0.318032830953598,1,113.30611419677734,110.132385
148,6.172833333333333,100.95260620117188,0.4009222984313965,1,100.95260620117188,101.105415
149,6.214541666666666,92.3318099975586,0.4173736572265625,1,92.3318099975586,96.23877
150,6.25625,87.8949966430664,0.44405508041381836,1,87.8949966430664,87.5051
151,6.297958333333333,76.209716796875,0.36130303144454956,1,76.209716796875,82.99594
152,6.339666666666666,78.88621520996094,0.40297144651412964,1,78.88621520996094,76.973206
153,6.381374999999999,62.95420455932617,0.28033310174942017,1,62.95420455932617,71.77898
154,6.423083333333333,81.74198150634766,0.20212005078792572,1,81.74198150634766,66.95234
155,6.464791666666666,58.793514251708984,0.18665817379951477,1,58.793514251708984,64.16556
156,6.5065,55.97220993041992,0.23495838046073914,1,55.97220993041992,60.913788
157,6.548208333333333,54.10852813720703,0.2576998174190521,1,54.10852813720703,61.42817
158,6.589916666666666,56.70228576660156,0.22178976237773895,1,56.70228576660156,59.788055
159,6.631625,56.1237907409668,0.3064112067222595,1,56.1237907409668,61.839302
160,6.673333333333333,66.55485534667969,0.25163039565086365,1,66.55485534667969,66.133354
161,6.715041666666666,70.26119232177734,0.3611954152584076,1,70.26119232177734,72.052956
162,6.756749999999999,73.15220642089844,0.33613288402557373,1,73.15220642089844,78.15055
163,6.798458333333333,86.03057098388672,0.4356311857700348,1,86.03057098388672,86.0298
164,6.840166666666666,95.54574584960938,0.40238550305366516,1,95.54574584960938,93.227905
165,6.881874999999999,99.38545227050781,0.38492071628570557,1,99.38545227050781,101.277626
166,6.923583333333333,111.27855682373047,0.28387194871902466,1,111.27855682373047,110.0314
167,6.965291666666666,116.9416275024414,0.32731181383132935,1,116.9416275024414,115.417564
168,7.007,126.60919952392578,0.2110099196434021,1,126.60919952392578,120.07027
169,7.048708333333333,134.42868041992188,0.3035005033016205,1,134.42868041992188,129.09172
170,7.090416666666666,123.73359680175781,0.09922509640455246,1,123.73359680175781,134.0759
171,7.132124999999999,128.11473083496094,0.1777220070362091,1,128.11473083496094,141.02214
172,7.173833333333333,162.5355987548828,0.09401066601276398,1,162.5355987548828,146.99574
173,7.215541666666666,146.1678466796875,0.14567868411540985,1,146.1678466796875,151.66025
174,7.257249999999999,165.56536865234375,0.23483502864837646,1,165.56536865234375,157.8245
175,7.298958333333333,168.42425537109375,0.28027498722076416,1,168.42425537109375,164.7503
176,7.3406666666666665,167.0802764892578,0.1909971535205841,1,167.0802764892578,166.43726
177,7.382375,166.88343811035156,0.21338234841823578,1,166.88343811035156,169.88422
178,7.424083333333333,176.5953826904297,0.1541447788476944,1,176.5953826904297,170.42456
179,7.465791666666666,174.34420776367188,0.28245818614959717,1,174.34420776367188,170.17537
180,7.507499999999999,170.2965545654297,0.19862008094787598,1,170.2965545654297,170.1856
181,7.549208333333333,169.3477020263672,0.24568995833396912,1,169.3477020263672,170.04399
182,7.590916666666666,166.679931640625,0.21210138499736786,1,166.679931640625,167.9856
183,7.632624999999999,167.15187072753906,0.18753157556056976,1,167.15187072753906,164.82545
184,7.674333333333333,165.8922119140625,0.14496274292469025,1,165.8922119140625,160.44286
185,7.7160416666666665,162.1866455078125,0.11007561534643173,1,162.1866455078125,155.01515
186,7.75775,152.22320556640625,0.16650961339473724,1,152.22320556640625,148.17502
187,7.799458333333333,139.6183319091797,0.16395731270313263,1,139.6183319091797,139.61774
188,7.841166666666666,131.35385131835938,0.19365334510803223,1,131.35385131835938,129.21922
189,7.882874999999999,118.79898834228516,0.24031171202659607,1,118.79898834228516,118.06179
190,7.924583333333333,107.25092315673828,0.34145569801330566,1,107.25092315673828,106.9872
191,7.966291666666666,93.10257720947266,0.41242924332618713,1,93.10257720947266,96.63145
192,8.008,84.08458709716797,0.2999694049358368,1,84.08458709716797,87.89001
193,8.049708333333333,74.70106506347656,0.37167996168136597,1,74.70106506347656,79.773476
194,8.091416666666666,67.12810516357422,0.32150498032569885,1,67.12810516357422,72.863785
195,8.133125,70.1637191772461,0.3109494745731354,1,70.1637191772461,67.65765
196,8.174833333333332,61.983314514160156,0.3080310523509979,1,61.983314514160156,64.00647
197,8.216541666666666,58.88315963745117,0.27793434262275696,1,58.88315963745117,60.992218
198,8.258249999999999,56.65960693359375,0.2607633173465729,1,56.65960693359375,59.600624
199,8.299958333333333,58.526329040527344,0.31080514192581177,1,58.526329040527344,58.406693
200,8.341666666666667,53.60126495361328,0.28506961464881897,1,53.60126495361328,59.244144
201,8.383375,57.386959075927734,0.3825914263725281,1,57.386959075927734,61.58957
202,8.425083333333333,61.80620574951172,0.4402090609073639,1,61.80620574951172,65.79721
203,8.466791666666666,67.84547424316406,0.3266691267490387,1,67.84547424316406,71.35914
204,8.5085,75.3011474609375,0.34973418712615967,1,75.3011474609375,79.25087
205,8.550208333333332,86.11311340332031,0.3753261864185333,1,86.11311340332031,87.68432
206,8.591916666666666,97.45980834960938,0.4180763363838196,1,97.45980834960938,96.23215
207,8.633624999999999,108.84339904785156,0.43575170636177063,1,108.84339904785156,105.07538
208,8.675333333333333,116.42108917236328,0.5363412499427795,1,116.42108917236328,114.53454
209,8.717041666666667,121.64093780517578,0.4438866376876831,1,121.64093780517578,122.589005
210,8.75875,129.7481231689453,0.34908321499824524,1,129.7481231689453,128.83296
211,8.800458333333333,141.51528930664062,0.2716228663921356,1,141.51528930664062,136.44441
212,8.842166666666666,142.49436950683594,0.39112281799316406,1,142.49436950683594,143.67004
213,8.883875,141.16754150390625,0.22542543709278107,1,141.16754150390625,150.59836
214,8.925583333333332,162.12347412109375,0.20307675004005432,1,162.12347412109375,157.68532
215,8.967291666666666,167.00048828125,0.3364347219467163,1,167.00048828125,162.93198
216,9.008999999999999,170.13916015625,0.21174977719783783,1,170.13916015625,167.80206
217,9.050708333333333,179.35684204101562,0.1803693324327469,1,179.35684204101562,172.59799
218,9.092416666666667,178.24185180664062,0.10692629963159561,1,178.24185180664062,172.97295
219,9.134125,176.5850372314453,0.09185495972633362,1,176.5850372314453,173.84648
220,9.175833333333333,174.7390899658203,0.14921246469020844,1,174.7390899658203,173.10982
221,9.217541666666666,164.74815368652344,0.4196394681930542,1,164.74815368652344,171.30748
222,9.25925,173.115234375,0.23744502663612366,1,173.115234375,169.27118
223,9.300958333333332,164.9824676513672,0.22024613618850708,1,164.9824676513672,166.19843
224,9.342666666666666,166.74037170410156,0.24836690723896027,1,166.74037170410156,161.39268
225,9.384374999999999,163.98788452148438,0.18143735826015472,1,163.98788452148438,158.53477
226,9.426083333333333,155.07577514648438,0.09792260080575943,1,155.07577514648438,153.57617
227,9.467791666666667,141.09886169433594,0.043382853269577026,1,141.09886169433594,148.73776
228,9.5095,144.74278259277344,0.23379823565483093,1,144.74278259277344,141.83044
229,9.551208333333333,138.40496826171875,0.28421542048454285,1,138.40496826171875,132.83388
230,9.592916666666666,131.11370849609375,0.24891120195388794,1,131.11370849609375,124.14132
231,9.634625,118.38910675048828,0.31544655561447144,1,118.38910675048828,116.090225
232,9.676333333333332,101.0118179321289,0.32258138060569763,1,101.0118179321289,106.434555
233,9.718041666666666,94.22796630859375,0.3617551028728485,1,94.22796630859375,95.31876
234,9.759749999999999,84.7411880493164,0.4156315326690674,1,84.7411880493164,83.96002
235,9.801458333333333,77.1530532836914,0.30073171854019165,1,77.1530532836914,74.087585
236,9.843166666666667,60.594444274902344,0.32575440406799316,1,60.594444274902344,66.3916
237,9.884875,51.60258865356445,0.24328282475471497,1,51.60258865356445,61.558334
238,9.926583333333333,49.28200912475586,0.3095410466194153,1,49.28200912475586,57.42149
239,9.968291666666666,47.13992691040039,0.2893012762069702,1,47.13992691040039,56.351578
240,10.01,60.395111083984375,0.4359949231147766,1,60.395111083984375,58.525494
241,10.051708333333332,55.783267974853516,0.300457626581192,1,55.783267974853516,63.565174
242,10.093416666666666,69.66368865966797,0.3501189053058624,1,69.66368865966797,70.27287
243,10.135124999999999,75.81185913085938,0.3370263874530792,1,75.81185913085938,77.78042
244,10.176833333333333,86.88036346435547,0.32475578784942627,1,86.88036346435547,84.423164
245,10.218541666666665,96.23591613769531,0.33715057373046875,1,96.23591613769531,93.053665
246,10.26025,99.69267272949219,0.3654806911945343,1,99.69267272949219,100.966774
247,10.301958333333333,106.89433288574219,0.3514033555984497,1,106.89433288574219,109.24386
248,10.343666666666666,116.19678497314453,0.3905647099018097,1,116.19678497314453,116.88367
249,10.385375,125.0554428100586,0.3467158377170563,1,125.0554428100586,115.882935
250,10.427083333333332,133.75146484375,0.29924824833869934,1,133.75146484375,125.07466
251,10.468791666666666,140.35903930664062,0.22757531702518463,1,140.35903930664062,133.36212
252,10.510499999999999,89.23077392578125,0.2992631793022156,1,89.23077392578125,140.44519
253,10.552208333333333,164.0347900390625,0.17001797258853912,1,164.0347900390625,146.27586
254,10.593916666666665,,0.0,0,164.90650939941406,149.7997
255,10.635625,165.77822875976562,0.2781924307346344,1,165.77822875976562,155.38408
256,10.677333333333333,165.87014770507812,0.16627678275108337,1,165.87014770507812,167.9728
257,10.719041666666666,158.4183349609375,0.19816923141479492,1,158.4183349609375,169.67606
258,10.76075,179.4496307373047,0.2782277464866638,1,179.4496307373047,170.8559
259,10.802458333333332,177.351806640625,0.14157265424728394,1,177.351806640625,171.961
260,10.844166666666666,175.95770263671875,0.13053995370864868,1,175.95770263671875,172.79843
261,10.885874999999999,173.16529846191406,0.2174411416053772,1,173.16529846191406,174.3264
262,10.927583333333333,173.51406860351562,0.30709969997406006,1,173.51406860351562,172.57991
263,10.969291666666665,171.73207092285156,0.19536490738391876,1,171.73207092285156,170.87827
264,11.011,169.11416625976562,0.25537171959877014,1,169.11416625976562,167.94151
265,11.052708333333333,167.2241973876953,0.0926709994673729,1,167.2241973876953,162.11241
266,11.094416666666666,165.44021606445312,0.12486688047647476,1,165.44021606445312,155.56664
267,11.136125,155.4005126953125,0.195188969373703,1,155.4005126953125,147.67279
268,11.177833333333332,132.3616180419922,0.3313244879245758,1,132.3616180419922,138.8483
269,11.219541666666666,127.69364166259766,0.19570745527744293,1,127.69364166259766,128.49706
270,11.261249999999999,116.47521209716797,0.30978038907051086,1,116.47521209716797,117.14119
271,11.302958333333333,107.34263610839844,0.3434857130050659,1,107.34263610839844,106.39929
272,11.344666666666665,94.76544189453125,0.38395845890045166,1,94.76544189453125,98.179924
273,11.386375,85.9492416381836,0.4115598499774933,1,85.9492416381836,88.48845
274,11.428083333333333,80.20719909667969,0.4569777548313141,1,80.20719909667969,79.2909
275,11.469791666666666,74.82611846923828,0.32802608609199524,1,74.82611846923828,71.37558
276,11.5115,59.85328674316406,0.33037447929382324,1,59.85328674316406,65.4215
277,11.553208333333332,52.09236526489258,0.2952268123626709,1,52.09236526489258,61.89013
278,11.594916666666666,51.935394287109375,0.29443004727363586,1,51.935394287109375,61.39551
279,11.636624999999999,53.08686828613281,0.32656338810920715,1,53.08686828613281,63.344635
280,11.678333333333333,61.229637145996094,0.31480568647384644,1,61.229637145996094,67.4776
281,11.720041666666665,76.7448501586914,0.39417341351509094,1,76.7448501586914,73.488434
282,11.76175,88.47002410888672,0.3971462845802307,1,88.47002410888672,79.37102
283,11.803458333333332,88.78407287597656,0.39443275332450867,1,88.78407287597656,87.76458
284,11.845166666666666,94.16819763183594,0.3432639241218567,1,94.16819763183594,96.28663
285,11.886875,93.11347961425781,0.2933090031147003,1,93.11347961425781,103.61956
286,11.928583333333332,111.841796875,0.4253256618976593,1,111.841796875,110.5005
287,11.970291666666666,120.8839340209961,0.3307192921638489,1,120.8839340209961,118.391045
288,12.011999999999999,128.07540893554688,0.31265929341316223,1,128.07540893554688,125.52344
289,12.053708333333333,136.6365966796875,0.30964455008506775,1,136.6365966796875,131.2721
290,12.095416666666665,144.01788330078125,0.3067968785762787,1,144.01788330078125,138.99973
291,12.137125,144.09494018554688,0.1262417435646057,1,144.09494018554688,146.8287
292,12.178833333333332,133.35401916503906,0.19322940707206726,1,133.35401916503906,153.32654
293,12.220541666666666,165.93531799316406,0.1684528887271881,1,165.93531799316406,158.13538
294,12.26225,175.68673706054688,0.18075600266456604,1,175.68673706054688,162.9455
295,12.303958333333332,173.5602264404297,0.26304155588150024,1,173.5602264404297,168.04681
296,12.345666666666666,170.29843139648438,0.17255756258964539,1,170.29843139648438,174.63109
297,12.387374999999999,177.6887664794922,0.1271778643131256,1,177.6887664794922,176.5609
298,12.429083333333333,179.8041534423828,0.16797588765621185,1,179.8041534423828,177.09766
299,12.470791666666665,179.4439697265625,0.18639616668224335,1,179.4439697265625,177.93819
