frame,time_sec,knee_angle_deg,vis_min,pose_detected,knee_angle_interp,knee_angle_smooth
0,0.0,167.52049255371094,0.8667401671409607,1,167.52049255371094,160.16113
1,0.03333333333333333,153.45811462402344,0.8981444239616394,1,153.45811462402344,153.60384
2,0.06666666666666667,157.36495971679688,0.881531298160553,1,157.36495971679688,150.05908
3,0.1,140.22276306152344,0.8635466694831848,1,140.22276306152344,135.01076
4,0.13333333333333333,121.61942291259766,0.8654940128326416,1,121.61942291259766,124.207664
5,0.16666666666666666,142.70729064941406,0.43975961208343506,1,142.70729064941406,122.324066
6,0.2,62.18222427368164,0.13440880179405212,1,62.18222427368164,125.5487
7,0.23333333333333334,91.89886474609375,0.7557028532028198,1,91.89886474609375,123.87964
8,0.26666666666666666,140.27285766601562,0.26309505105018616,1,140.27285766601562,122.26773
9,0.3,179.9374237060547,0.37611308693885803,1,179.9374237060547,121.96707
10,0.3333333333333333,128.53933715820312,0.6146588325500488,1,128.53933715820312,131.37192
11,0.36666666666666664,110.33607482910156,0.40668806433677673,1,110.33607482910156,143.91559
12,0.4,140.6026611328125,0.8278070092201233,1,140.6026611328125,144.96672
13,0.43333333333333335,128.01614379882812,0.4897759258747101,1,128.01614379882812,141.97083
14,0.4666666666666667,179.70457458496094,0.2832002341747284,1,179.70457458496094,148.04518
15,0.5,147.63076782226562,0.8261712789535522,1,147.63076782226562,152.95349
16,0.5333333333333333,158.96621704101562,0.807476282119751,1,158.96621704101562,152.63712
17,0.5666666666666667,171.0598602294922,0.6773028373718262,1,171.0598602294922,159.93344
18,0.6,144.69430541992188,0.724661648273468,1,144.69430541992188,154.55403
19,0.6333333333333333,138.3878631591797,0.6879070401191711,1,138.3878631591797,154.19432
20,0.6666666666666666,179.09042358398438,0.7130157351493835,1,179.09042358398438,153.2251
21,0.7,142.0487518310547,0.9386045336723328,1,142.0487518310547,152.18633
22,0.7333333333333333,145.1127166748047,0.8900109529495239,1,145.1127166748047,155.38196
23,0.7666666666666667,152.181640625,0.8694784641265869,1,152.181640625,159.27997
24,0.8,163.78855895996094,0.8957970142364502,1,163.78855895996094,153.52249
25,0.8333333333333334,167.0637664794922,0.847057580947876,1,167.0637664794922,151.43872
26,0.8666666666666667,165.67385864257812,0.8148874640464783,1,165.67385864257812,149.12234
27,0.9,138.7881622314453,0.9334724545478821,1,138.7881622314453,143.53383
28,0.9333333333333333,127.46224975585938,0.97517991065979,1,127.46224975585938,131.09007
29,0.9666666666666667,128.898193359375,0.8922290205955505,1,128.898193359375,120.51131
30,1.0,113.06204223632812,0.9254432320594788,1,113.06204223632812,112.8566
31,1.0333333333333334,76.68224334716797,0.8837558627128601,1,76.68224334716797,105.31382
32,1.0666666666666667,93.01241302490234,0.8807690143585205,1,93.01241302490234,105.44658
33,1.1,112.09085845947266,0.7136136889457703,1,112.09085845947266,104.501686
34,1.1333333333333333,85.98866271972656,0.6093593835830688,1,85.98866271972656,104.78885
35,1.1666666666666667,128.3916015625,0.626454770565033,1,128.3916015625,113.549255
36,1.2,122.2839126586914,0.485535204410553,1,122.2839126586914,123.035645
37,1.2333333333333334,115.07218933105469,0.42293211817741394,1,115.07218933105469,131.38669
38,1.2666666666666666,138.00506591796875,0.5183497071266174,1,138.00506591796875,144.05782
39,1.3,159.41714477539062,0.5802375674247742,1,159.41714477539062,150.09335
40,1.3333333333333333,170.54824829101562,0.8440284729003906,1,170.54824829101562,151.97922
41,1.3666666666666667,174.68650817871094,0.8263618350028992,1,174.68650817871094,153.37927
42,1.4,170.6403350830078,0.6238453984260559,1,170.6403350830078,152.21922
43,1.4333333333333333,135.48500061035156,0.8187175393104553,1,135.48500061035156,149.99686
44,1.4666666666666666,124.87254333496094,0.9169138073921204,1,124.87254333496094,148.9691
45,1.5,129.8846893310547,0.6959242224693298,1,129.8846893310547,148.66577
46,1.5333333333333334,143.86053466796875,0.8848522305488586,1,143.86053466796875,147.01207
47,1.5666666666666667,163.35403442382812,0.7369087338447571,1,163.35403442382812,150.84439
48,1.6,172.56324768066406,0.6040144562721252,1,172.56324768066406,155.83197
49,1.6333333333333333,159.0644073486328,0.784635603427887,1,159.0644073486328,159.20578
50,1.6666666666666667,162.31126403808594,0.8472090363502502,1,162.31126403808594,160.60345
51,1.7,159.78550720214844,0.8369265794754028,1,159.78550720214844,155.28261
52,1.7333333333333334,153.5013885498047,0.70392906665802,1,153.5013885498047,148.90312
53,1.7666666666666666,153.64425659179688,0.8187479376792908,1,153.64425659179688,142.04216
54,1.8,126.1081771850586,0.8778440952301025,1,126.1081771850586,135.25546
55,1.8333333333333333,127.90681457519531,0.8210936188697815,1,127.90681457519531,125.38876
56,1.8666666666666667,111.03758239746094,0.9354426264762878,1,111.03758239746094,114.56585
57,1.9,114.80450439453125,0.9798076152801514,1,114.80450439453125,115.05893
58,1.9333333333333333,90.7185287475586,0.7852612137794495,1,90.7185287475586,107.81774
59,1.9666666666666666,77.74102020263672,0.6077313423156738,1,77.74102020263672,102.76718
60,2.0,157.0959014892578,0.4207957088947296,1,157.0959014892578,99.14276
61,2.033333333333333,75.41975402832031,0.642885148525238,1,75.41975402832031,97.7666
62,2.066666666666667,92.55294036865234,0.5332452058792114,1,92.55294036865234,102.65983
63,2.1,85.66665649414062,0.7854446768760681,1,85.66665649414062,109.44661
64,2.1333333333333333,105.1714096069336,0.7523134350776672,1,105.1714096069336,102.88899
65,2.1666666666666665,124.97102355957031,0.818520188331604,1,124.97102355957031,107.36469
66,2.2,125.24860382080078,0.7985876798629761,1,125.24860382080078,112.177246
67,2.2333333333333334,111.19251251220703,0.283272922039032,1,111.19251251220703,118.56574
68,2.2666666666666666,106.74967956542969,0.8840985298156738,1,106.74967956542969,121.8298
69,2.3,126.2408218383789,0.705107569694519,1,126.2408218383789,122.54318
70,2.3333333333333335,130.38613891601562,0.8852953314781189,1,130.38613891601562,124.07488
71,2.3666666666666667,128.01974487304688,0.8915587067604065,1,128.01974487304688,128.59973
72,2.4,129.96475219726562,0.8519942164421082,1,129.96475219726562,136.52547
73,2.433333333333333,135.97047424316406,0.9850569367408752,1,135.97047424316406,140.72092
