frame,time_sec,knee_angle_deg,vis_min,pose_detected,knee_angle_interp,knee_angle_smooth
0,0.0,70.22921752929688,0.8654693365097046,1,70.22921752929688,69.11679
1,0.041666666666666664,68.5699691772461,0.8674111366271973,1,68.5699691772461,68.88467
2,0.08333333333333333,66.91321563720703,0.8805292248725891,1,66.91321563720703,68.91508
3,0.125,67.4174575805664,0.8871065974235535,1,67.4174575805664,69.30532
4,0.16666666666666666,68.60433197021484,0.8948423862457275,1,68.60433197021484,69.26415
5,0.20833333333333334,70.44207763671875,0.8924970030784607,1,70.44207763671875,69.687775
6,0.25,72.96089935302734,0.8739704489707947,1,72.96089935302734,70.93053
7,0.2916666666666667,69.94110870361328,0.8623620867729187,1,69.94110870361328,73.58595
8,0.3333333333333333,71.53529357910156,0.8684659600257874,1,71.53529357910156,76.33619
9,0.375,75.61254119873047,0.8898723125457764,1,75.61254119873047,79.93495
10,0.4166666666666667,86.0053939819336,0.8809913992881775,1,86.0053939819336,84.90228
11,0.4583333333333333,87.8559341430664,0.8540804982185364,1,87.8559341430664,91.09996
12,0.5,95.63346862792969,0.8834850192070007,1,95.63346862792969,98.438225
13,0.5416666666666666,107.7321548461914,0.9184144139289856,1,107.7321548461914,105.963776
14,0.5833333333333334,113.32485961914062,0.9483676552772522,1,113.32485961914062,112.70646
15,0.625,122.90314483642578,0.9575764536857605,1,122.90314483642578,120.499016
16,0.6666666666666666,128.29144287109375,0.9411312937736511,1,128.29144287109375,128.09698
17,0.7083333333333334,133.2041473388672,0.9341431260108948,1,133.2041473388672,134.73955
18,0.75,142.40379333496094,0.926037609577179,1,142.40379333496094,141.70369
19,0.7916666666666666,148.8192138671875,0.9418712854385376,1,148.8192138671875,148.03413
20,0.8333333333333334,154.230224609375,0.9376655220985413,1,154.230224609375,154.36551
21,0.875,162.07379150390625,0.9531107544898987,1,162.07379150390625,160.41223
22,0.9166666666666666,167.21633911132812,0.9678202271461487,1,167.21633911132812,165.2445
23,0.9583333333333334,172.6110382080078,0.9663346409797668,1,172.6110382080078,169.38107
24,1.0,175.5312042236328,0.9691215753555298,1,175.5312042236328,172.74829
25,1.0416666666666667,176.22975158691406,0.9732348322868347,1,176.22975158691406,174.91249
26,1.0833333333333333,177.77505493164062,0.9733779430389404,1,177.77505493164062,176.19414
27,1.125,177.80081176757812,0.9678918123245239,1,177.80081176757812,176.58946
28,1.1666666666666667,177.22320556640625,0.9695232510566711,1,177.22320556640625,176.4402
29,1.2083333333333333,176.1878662109375,0.966276228427887,1,176.1878662109375,176.09573
30,1.25,175.3783416748047,0.9704288244247437,1,175.3783416748047,175.31302
31,1.2916666666666667,174.486328125,0.9704412817955017,1,174.486328125,173.99243
32,1.3333333333333333,173.81849670410156,0.9695811867713928,1,173.81849670410156,172.04646
33,1.375,172.29600524902344,0.9691430926322937,1,172.29600524902344,169.59312
34,1.4166666666666667,168.55667114257812,0.9668529033660889,1,168.55667114257812,166.19563
35,1.4583333333333333,163.60150146484375,0.9592121839523315,1,163.60150146484375,161.98773
36,1.5,159.01451110839844,0.9550570249557495,1,159.01451110839844,156.92358
37,1.5416666666666667,151.5959014892578,0.9515953660011292,1,151.5959014892578,151.11284
38,1.5833333333333333,145.03097534179688,0.9556527733802795,1,145.03097534179688,145.16019
39,1.625,138.36940002441406,0.9328794479370117,1,138.36940002441406,139.06036
40,1.6666666666666667,131.62088012695312,0.92600017786026,1,131.62088012695312,132.93732
41,1.7083333333333333,126.88798522949219,0.9388597011566162,1,126.88798522949219,126.76021
42,1.75,120.90279388427734,0.949425995349884,1,120.90279388427734,120.55794
